2984.46142578125,2984.459716796875,26.029022216796875
2778.392333984375,2778.389404296875,61.19767379760742
2330.97705078125,2330.968994140625,158.7386474609375
2052.405517578125,2052.39404296875,230.3389892578125
1881.8935546875,1881.8792724609375,283.6529541015625
1769.562744140625,1769.5467529296875,318.7190246582031
1702.5557861328125,1702.538818359375,340.04205322265625
1649.5404052734375,1649.5223388671875,361.587890625
1610.8837890625,1610.8646240234375,380.6767883300781
1568.9849853515625,1568.96484375,403.1588134765625
1533.2818603515625,1533.2611083984375,415.4063415527344
1502.120361328125,1502.0987548828125,434.8568115234375
1469.9461669921875,1469.924072265625,441.5126037597656
1452.8692626953125,1452.84619140625,464.6993713378906
1417.4910888671875,1417.4671630859375,477.8855895996094
1398.9638671875,1398.93896484375,498.1864013671875
1378.6229248046875,1378.5972900390625,511.21380615234375
1345.0340576171875,1345.0076904296875,526.2722778320312
1324.9039306640625,1324.8765869140625,545.9771118164062
1305.8690185546875,1305.8414306640625,555.039306640625
1281.9156494140625,1281.8870849609375,567.7916259765625
1291.7769775390625,1291.747802734375,586.4248657226562
1262.977294921875,1262.947509765625,596.2512817382812
1225.1419677734375,1225.111083984375,615.2352294921875
1217.9522705078125,1217.9210205078125,625.9659423828125
1199.093017578125,1199.0614013671875,634.7598266601562
1177.583251953125,1177.5509033203125,650.944580078125
1154.5472412109375,1154.5137939453125,669.6585693359375
1142.6326904296875,1142.5985107421875,684.2672119140625
1117.24853515625,1117.214111328125,688.7518920898438
1120.142333984375,1120.107177734375,702.6679077148438
1090.3243408203125,1090.2890625,706.4031372070312
1077.30908203125,1077.27392578125,704.2852783203125
1060.140380859375,1060.1036376953125,735.0811157226562
1044.8076171875,1044.7701416015625,749.4979858398438
1045.0823974609375,1045.0458984375,730.4945068359375
1002.41650390625,1002.3787841796875,752.9418334960938
994.941162109375,994.9027099609375,769.0813598632812
1000.36328125,1000.3248291015625,770.2517700195312
