2975.32666015625,2975.324951171875,25.45983123779297
2775.082275390625,2775.0791015625,56.35852813720703
2308.5458984375,2308.5380859375,162.51156616210938
2037.3331298828125,2037.3209228515625,241.95005798339844
1878.2086181640625,1878.194091796875,290.21429443359375
1772.4598388671875,1772.44384765625,320.7628479003906
1708.9832763671875,1708.9661865234375,340.53192138671875
1646.6312255859375,1646.613037109375,365.6072082519531
1614.9793701171875,1614.960205078125,381.3389892578125
1575.61376953125,1575.5938720703125,400.9522705078125
1540.1656494140625,1540.1448974609375,416.078125
1501.6917724609375,1501.670166015625,435.58209228515625
1480.69775390625,1480.6756591796875,443.1483154296875
1457.028564453125,1457.005615234375,455.97515869140625
1425.0848388671875,1425.060791015625,479.016357421875
1400.6090087890625,1400.5843505859375,493.7442321777344
1378.2877197265625,1378.262451171875,508.60821533203125
1357.2325439453125,1357.20654296875,520.525634765625
1323.8907470703125,1323.86376953125,541.6548461914062
1312.6636962890625,1312.635986328125,552.6098022460938
1286.352294921875,1286.3243408203125,560.7694091796875
1259.3629150390625,1259.33349609375,584.2081909179688
1245.8770751953125,1245.84716796875,594.369873046875
1234.5234375,1234.4932861328125,603.5352172851562
1213.9993896484375,1213.968994140625,611.4432983398438
1195.618408203125,1195.586669921875,633.81982421875
1175.0755615234375,1175.04345703125,642.5067138671875
1160.517822265625,1160.4853515625,650.4754028320312
1137.24267578125,1137.2093505859375,666.1277465820312
1121.02099609375,1120.987060546875,678.4629516601562
1125.5081787109375,1125.4737548828125,690.113525390625
1106.5521240234375,1106.51708984375,702.6539306640625
1085.91943359375,1085.8839111328125,709.3159790039062
1050.4278564453125,1050.3919677734375,716.8594360351562
1050.760498046875,1050.7244873046875,719.7079467773438
1028.4884033203125,1028.4517822265625,731.700927734375
1019.2136840820312,1019.17626953125,746.827392578125
1002.6049194335938,1002.5669555664062,757.9053955078125
