3028.98291015625,3028.9814453125,25.820730209350586
2826.99755859375,2826.9951171875,50.115962982177734
2342.692626953125,2342.68505859375,152.50514221191406
2035.1903076171875,2035.1783447265625,237.45309448242188
1861.5946044921875,1861.579833984375,295.992431640625
1762.4847412109375,1762.4683837890625,327.1926574707031
1701.1187744140625,1701.1015625,347.1147155761719
1647.0662841796875,1647.0479736328125,366.9743957519531
1609.8590087890625,1609.8399658203125,380.31072998046875
1574.4237060546875,1574.40380859375,397.88714599609375
1538.8133544921875,1538.7928466796875,408.7796630859375
1507.2025146484375,1507.1810302734375,426.68267822265625
1480.1572265625,1480.135009765625,443.3106689453125
1450.8291015625,1450.8056640625,469.3450927734375
1430.574462890625,1430.550537109375,476.20941162109375
1395.472900390625,1395.448486328125,492.9208984375
1374.7513427734375,1374.725830078125,508.9898376464844
1345.0208740234375,1344.994873046875,519.080078125
1328.4542236328125,1328.427001953125,540.9034423828125
1322.9921875,1322.9649658203125,548.6874389648438
1285.3199462890625,1285.29150390625,567.442626953125
1272.19287109375,1272.16357421875,587.5435791015625
1245.9805908203125,1245.9510498046875,590.9481811523438
1233.9793701171875,1233.948486328125,616.8629760742188
1214.544677734375,1214.5133056640625,628.9527587890625
1189.19287109375,1189.1612548828125,634.9800415039062
1175.8636474609375,1175.8309326171875,655.0413818359375
1153.0013427734375,1152.9686279296875,654.4207153320312
1140.5345458984375,1140.5006103515625,680.0950927734375
1133.6859130859375,1133.6522216796875,673.9900512695312
1109.108154296875,1109.0736083984375,689.0283203125
1100.62646484375,1100.5909423828125,711.37158203125
1070.22314453125,1070.1876220703125,710.2542724609375
1076.93359375,1076.8973388671875,726.473876953125
1056.0552978515625,1056.0184326171875,735.9044189453125
1048.45849609375,1048.421142578125,746.0006103515625
1022.934326171875,1022.89697265625,746.9251098632812
1017.646728515625,1017.609130859375,749.9443359375
